lat,lng,ALCALDIA,us_dscr
19.3767833718,-99.1644400559,Benito Juárez,Habitacional
19.3708410457,-99.1701655841,Benito Juárez,Habitacional
19.3701865634,-99.1679462943,Benito Juárez,Habitacional
19.3614982527,-99.1729495706,Benito Juárez,Habitacional
19.3896550095,-99.1428751211,Benito Juárez,Habitacional
19.3717222614,-99.1506212365,Benito Juárez,Habitacional
19.3712659209,-99.1628350994,Benito Juárez,Habitacional
19.3929902729,-99.1644998186,Benito Juárez,Habitacional
19.3792106833,-99.1435834407,Benito Juárez,Habitacional
19.3923133892,-99.1852638818,Benito Juárez,Habitacional
19.3847594575,-99.1452877242,Benito Juárez,Habitacional
19.3945283654,-99.1631091921,Benito Juárez,Habitacional
19.3885302049,-99.1415453215,Benito Juárez,Habitacional
19.3725369903,-99.1444109184,Benito Juárez,CENTRO DE BARRIO
19.399140043,-99.1426223732,Benito Juárez,Centro de Barrio
19.3935598687,-99.1445421142,Benito Juárez,Habitacional
19.3864434021,-99.1838022857,Benito Juárez,Habitacional
19.3728316902,-99.1371339929,Benito Juárez,Habitacional
19.38402967,-99.190260746,Benito Juárez,Habitacional
19.3634460067,-99.1475073457,Benito Juárez,Habitacional
19.3804067142,-99.1362864376,Benito Juárez,Habitacional
19.3652238405,-99.1492967497,Benito Juárez,Habitacional
19.3784542086,-99.1912916916,Benito Juárez,Habitacional
19.3924915937,-99.1441988558,Benito Juárez,Habitacional
19.3585842436,-99.1592364635,Benito Juárez,Habitacional
19.3970728771,-99.1633634569,Benito Juárez,Habitacional
19.3705443416,-99.1455302016,Benito Juárez,Habitacional
19.3773428076,-99.1397688651,Benito Juárez,Habitacional
19.3885186844,-99.1344632911,Benito Juárez,Habitacional
19.3877960194,-99.1529090311,Benito Juárez,Habitacional
19.3675677805,-99.1742605105,Benito Juárez,Habitacional
19.3678958027,-99.1595402403,Benito Juárez,Habitacional
19.3969700414,-99.1606831177,Benito Juárez,Habitacional
19.3814349407,-99.1740107042,Benito Juárez,Habitacional
19.3888390526,-99.1461956139,Benito Juárez,Habitacional
19.4000407326,-99.1450880242,Benito Juárez,Habitacional
19.3855280036,-99.1558581966,Benito Juárez,Habitacional
19.3805141576,-99.1522201908,Benito Juárez,Habitacional
19.3833305244,-99.1495168313,Benito Juárez,Habitacional
19.3847904555,-99.1672907218,Benito Juárez,Habitacional
19.3776592555,-99.1561205164,Benito Juárez,Habitacional
19.3963233677,-99.16223299,Benito Juárez,Habitacional
19.3623938744,-99.1421975079,Benito Juárez,Habitacional
19.3659547025,-99.1753108017,Benito Juárez,Habitacional
19.3779902653,-99.1653854354,Benito Juárez,Habitacional
19.3853169888,-99.1595931521,Benito Juárez,Habitacional
19.3840672792,-99.1660807956,Benito Juárez,Habitacional
19.3875322077,-99.1598050401,Benito Juárez,Habitacional
19.3839781422,-99.1580701427,Benito Juárez,Habitacional
19.3610751306,-99.1507782627,Benito Juárez,Habitacional
19.3706377667,-99.1874982965,Benito Juárez,Equipamiento
19.3850705149,-99.1706756846,Benito Juárez,Habitacional
19.3597408488,-99.1526454456,Benito Juárez,Habitacional
19.3915029081,-99.1388573713,Benito Juárez,Habitacional
19.3839796506,-99.1673277411,Benito Juárez,Habitacional
19.3897548797,-99.1389757792,Benito Juárez,Habitacional
19.3870106136,-99.162726081,Benito Juárez,Habitacional
19.3810368348,-99.1770979555,Benito Juárez,Habitacional Mixto
19.3885043752,-99.1619273276,Benito Juárez,Habitacional
19.3716610455,-99.1712566308,Benito Juárez,Habitacional
19.3722319485,-99.1755069324,Benito Juárez,Habitacional
19.3713056777,-99.1757514565,Benito Juárez,Habitacional
19.3711060803,-99.1754955979,Benito Juárez,Habitacional
19.3641622553,-99.1386519946,Benito Juárez,Habitacional
19.3948255286,-99.1677144429,Benito Juárez,Habitacional
19.4008342495,-99.1614663011,Benito Juárez,Habitacional
19.3622254715,-99.1486496754,Benito Juárez,Habitacional
19.3798083573,-99.1684500642,Benito Juárez,Habitacional
19.3956752536,-99.1842393836,Benito Juárez,Habitacional
19.3777153529,-99.1453528278,Benito Juárez,HABITACIONAL
19.3811924443,-99.1468453199,Benito Juárez,Habitacional
19.3811791411,-99.1391890995,Benito Juárez,Habitacional
19.3909905479,-99.1607570766,Benito Juárez,Habitacional
19.3630068153,-99.1392271413,Benito Juárez,Habitacional
19.3823053708,-99.1404010471,Benito Juárez,Habitacional
19.3873464212,-99.1461566425,Benito Juárez,Habitacional
19.4007426468,-99.1618968155,Benito Juárez,Habitacional
19.3831584105,-99.1462839853,Benito Juárez,Habitacional
19.3914333316,-99.1876972412,Benito Juárez,Habitacional
19.3699518935,-99.1775888647,Benito Juárez,Habitacional
19.3742899895,-99.1909670948,Benito Juárez,Habitacional
19.3976593562,-99.1363920682,Benito Juárez,Habitacional
19.4033126858,-99.1431904986,Benito Juárez,Habitacional
19.3749118969,-99.1901386175,Benito Juárez,Habitacional
19.3884749268,-99.1410703316,Benito Juárez,Habitacional
19.3832371748,-99.138634812,Benito Juárez,Habitacional
19.3930977531,-99.1825616393,Benito Juárez,Centro de Barrio
19.3963390279,-99.1355813729,Benito Juárez,Habitacional
19.3903922399,-99.1832885861,Benito Juárez,Habitacional
19.3764219389,-99.1830470177,Benito Juárez,Habitacional
19.3767345638,-99.1435227295,Benito Juárez,HABITACIONAL MIXTO
19.3913379537,-99.1350804627,Benito Juárez,Habitacional
19.3581605615,-99.145885319,Benito Juárez,Habitacional
19.3818228388,-99.1366444184,Benito Juárez,Habitacional
19.3967181469,-99.1765019152,Benito Juárez,Habitacional
19.3734562362,-99.1370415927,Benito Juárez,Habitacional
19.3802858774,-99.1803553599,Benito Juárez,Habitacional
19.3722634912,-99.1472318631,Benito Juárez,Habitacional
19.3697733383,-99.1501985449,Benito Juárez,Habitacional
19.3946191575,-99.1352613929,Benito Juárez,Centro de Barrio
19.4009059172,-99.1566355486,Benito Juárez,Habitacional
19.3986001702,-99.1656571762,Benito Juárez,Habitacional
19.3924133782,-99.1437813239,Benito Juárez,Habitacional
19.3650753266,-99.1879819549,Benito Juárez,Habitacional
19.3708010954,-99.1495336037,Benito Juárez,Habitacional
19.3910266732,-99.1801103036,Benito Juárez,Habitacional
19.3929540871,-99.1363538946,Benito Juárez,Habitacional
19.3974131,-99.1382345937,Benito Juárez,Habitacional
19.3976528642,-99.1445575741,Benito Juárez,Habitacional
19.3949769462,-99.1554845277,Benito Juárez,Habitacional
19.3960441294,-99.143125579,Benito Juárez,Habitacional
19.3788206574,-99.1385683986,Benito Juárez,Habitacional
19.38604304,-99.183813946,Benito Juárez,Habitacional
19.3772428395,-99.1732191848,Benito Juárez,Habitacional
19.3841525996,-99.150207684,Benito Juárez,Habitacional
19.3842203797,-99.1508296185,Benito Juárez,Habitacional
19.3910197431,-99.1532255472,Benito Juárez,Habitacional
19.3782918701,-99.1666455289,Benito Juárez,Habitacional
19.3867072516,-99.1363932676,Benito Juárez,Habitacional
19.3898359398,-99.1547499964,Benito Juárez,Habitacional
19.385439131,-99.1494804171,Benito Juárez,Habitacional
19.3896754991,-99.1459804763,Benito Juárez,Habitacional
19.3949644097,-99.1567156977,Benito Juárez,Habitacional
19.3813076347,-99.1540558923,Benito Juárez,Habitacional
19.381124278,-99.1538137833,Benito Juárez,Habitacional
19.3672290802,-99.1513262517,Benito Juárez,Habitacional
19.3670027697,-99.1482359797,Benito Juárez,Habitacional
19.3802904952,-99.1555388772,Benito Juárez,Habitacional
19.3875961529,-99.1866794093,Benito Juárez,Habitacional
19.4018626217,-99.1495354961,Benito Juárez,Centro de Barrio
19.3897854335,-99.167806566,Benito Juárez,Habitacional
19.331512727,-99.1152642783,Coyoacán,Sin ZonificaciÃ?Â³n
19.3903935671,-99.1716850938,Benito Juárez,Habitacional
19.3741678782,-99.1507188086,Benito Juárez,Habitacional
19.3636163339,-99.1539017697,Benito Juárez,Habitacional
19.3620473614,-99.1448715985,Benito Juárez,Habitacional
19.3931011927,-99.1445006978,Benito Juárez,Habitacional
19.3849473435,-99.1470422293,Benito Juárez,Habitacional
19.3870948465,-99.1386304042,Benito Juárez,Habitacional
19.3921116378,-99.162327424,Benito Juárez,Habitacional
19.3869829998,-99.1702692661,Benito Juárez,Habitacional
19.3869967808,-99.1515233474,Benito Juárez,Habitacional
19.3959740821,-99.159077322,Benito Juárez,Habitacional
19.3815553211,-99.1394867338,Benito Juárez,Habitacional
19.3784087321,-99.139788445,Benito Juárez,Equipamiento
19.380360152,-99.1674990604,Benito Juárez,Habitacional
19.3830127687,-99.1590693228,Benito Juárez,Habitacional
19.3771243581,-99.1600280169,Benito Juárez,Habitacional
19.3287607333,-99.1144587531,Coyoacán,Habitacional
19.309786876,-99.1517090882,Coyoacán,Habitacional con Comercio en Planta Baja
19.3140457395,-99.1546356405,Coyoacán,Habitacional con Comercio en Planta Baja
19.3740968795,-99.1690604113,Benito Juárez,Habitacional
19.3656809189,-99.1627385446,Benito Juárez,Habitacional
19.3902423656,-99.1533272652,Benito Juárez,Habitacional
19.3022144568,-99.1618042224,Coyoacán,Habitacional
19.3289369421,-99.151450929,Coyoacán,Habitacional con Comercio en Planta Baja
19.3957068262,-99.1497429654,Benito Juárez,Habitacional
19.3635709626,-99.1700693321,Benito Juárez,Habitacional
19.3863073783,-99.1385272718,Benito Juárez,Habitacional
19.3188808563,-99.1095257505,Coyoacán,Habitacional con Comercio en Planta Baja
19.3793331622,-99.1397792154,Benito Juárez,Habitacional
19.3209239842,-99.1087482301,Coyoacán,Habitacional con Comercio en Planta Baja
19.3199206305,-99.1092012187,Coyoacán,Habitacional con Comercio en Planta Baja
19.3028131062,-99.1132356228,Coyoacán,Habitacional con Comercio en Planta Baja
19.2351735018,-99.182669021,Tlalpan,Habitacional Rural
19.3993977171,-99.1418684123,Benito Juárez,Habitacional
19.3071674094,-99.1630466896,Coyoacán,Habitacional con Comercio en Planta Baja
19.3100303567,-99.1438341858,Coyoacán,Habitacional
19.3742883054,-99.1431837274,Benito Juárez,HABITACIONAL CON COMERCIO EN P.B.
19.3336984346,-99.1185627843,Coyoacán,Habitacional con Comercio en Planta Baja
19.3272031285,-99.1220056022,Coyoacán,Habitacional
19.4005191637,-99.1569896995,Benito Juárez,Habitacional
19.3233419061,-99.1123589105,Coyoacán,Habitacional
19.3937217366,-99.1320884769,Benito Juárez,Habitacional
19.3963063123,-99.1396706022,Benito Juárez,Habitacional
19.3937272106,-99.1501348044,Benito Juárez,Habitacional
19.301801332,-99.1410621597,Coyoacán,Habitacional con Comercio en Planta Baja
19.3687860477,-99.1405325646,Benito Juárez,Habitacional
19.3224581672,-99.1513327774,Coyoacán,Habitacional con Comercio en Planta Baja
19.3933396796,-99.1556142992,Benito Juárez,Habitacional
19.3418056282,-99.1691933968,Coyoacán,Habitacional
19.3701222589,-99.1448329257,Benito Juárez,Habitacional
19.3061409889,-99.1816494882,Coyoacán,Habitacional
19.3477492006,-99.1649853936,Coyoacán,Habitacional Unifamiliar
19.3895693348,-99.1537667391,Benito Juárez,Habitacional
19.305110182,-99.1106014046,Coyoacán,Habitacional
19.385428717,-99.1567184134,Benito Juárez,Habitacional
19.3908944067,-99.1863131072,Benito Juárez,Habitacional
19.3922141872,-99.1711426697,Benito Juárez,Habitacional
19.3245807627,-99.1439343782,Coyoacán,Habitacional
19.3931598546,-99.1600193916,Benito Juárez,Habitacional
19.3931457519,-99.1586350501,Benito Juárez,Habitacional
19.3930111176,-99.1572820559,Benito Juárez,Habitacional
19.3969008645,-99.1378697567,Benito Juárez,Habitacional
19.4005777963,-99.1582496445,Benito Juárez,Habitacional
19.3487902139,-99.1308058282,Coyoacán,Habitacional
19.4020881568,-99.161531566,Benito Juárez,Habitacional
19.3161028231,-99.1112446369,Coyoacán,Habitacional con Comercio en Planta Baja
19.3411660751,-99.180999011,Coyoacán,Habitacional
19.3374615759,-99.1815788926,Coyoacán,Habitacional
19.3026952166,-99.1961841478,Coyoacán,"Habitacional Unifamiliar, Plurifamiliar y/u Oficinas"
19.3375908089,-99.1305294272,Coyoacán,Habitacional
19.3047753602,-99.1126273705,Coyoacán,Habitacional con Comercio en Planta Baja
19.322043704,-99.151433148,Coyoacán,Habitacional con Comercio en Planta Baja
19.3241834081,-99.1465365933,Coyoacán,Habitacional con Comercio en Planta Baja
19.3317020992,-99.1171949646,Coyoacán,Habitacional
19.3073100946,-99.1574074374,Coyoacán,Habitacional con Comercio en Planta Baja
19.3322442172,-99.1166578339,Coyoacán,Sin ZonificaciÃ?Â³n
19.3221323842,-99.1506440593,Coyoacán,Habitacional con Comercio en Planta Baja
19.3232316089,-99.1319792538,Coyoacán,Habitacional
19.2774480286,-99.0372905361,Tláhuac,Produccion Rural Agroindustrial
19.3337391871,-99.1605353402,Coyoacán,Habitacional con Comercio en Planta Baja
19.307820195,-99.1524081329,Coyoacán,Habitacional con Comercio en Planta Baja
19.3247900585,-99.1315548716,Coyoacán,Habitacional
19.3244342453,-99.1423099516,Coyoacán,Habitacional
19.326339922,-99.1481071397,Coyoacán,Habitacional con Comercio en Planta Baja
19.3274168058,-99.1494658053,Coyoacán,Habitacional con Comercio en Planta Baja
19.3075887474,-99.1528697456,Coyoacán,Habitacional con Comercio en Planta Baja
19.3301208853,-99.1740916838,Coyoacán,Habitacional con Comercio en Planta Baja
19.3344628186,-99.1709728062,Coyoacán,Habitacional con Comercio en Planta Baja
19.3060937736,-99.1169341079,Coyoacán,Habitacional
19.3284916265,-99.1515898317,Coyoacán,Habitacional con Comercio en Planta Baja
19.3328168032,-99.1713360387,Coyoacán,Habitacional con Comercio en Planta Baja
19.338694587,-99.1355709301,Coyoacán,Habitacional
19.3109088206,-99.1443070693,Coyoacán,Habitacional
19.3309429326,-99.1670645951,Coyoacán,Habitacional con Comercio en Planta Baja
19.3278076358,-99.1611310777,Coyoacán,Habitacional con Comercio en Planta Baja
19.31786123,-99.1525892132,Coyoacán,Habitacional con Comercio en Planta Baja
19.320777463,-99.1096962814,Coyoacán,Habitacional con Comercio en Planta Baja
19.317525062,-99.1462886461,Coyoacán,Habitacional con Comercio en Planta Baja
19.3200138887,-99.1085947299,Coyoacán,Habitacional con Comercio en Planta Baja
19.3052691368,-99.1543022661,Coyoacán,Sin ZonificaciÃ?Â³n
19.3085252954,-99.1017860102,Coyoacán,Habitacional
19.3348647888,-99.1620190526,Coyoacán,Habitacional con Comercio en Planta Baja
19.3224698071,-99.1516056787,Coyoacán,Habitacional con Comercio en Planta Baja
19.3108095857,-99.1431254613,Coyoacán,Habitacional
19.3029039136,-99.1614138945,Coyoacán,Habitacional
19.3375666015,-99.156670279,Coyoacán,Habitacional
19.3108675046,-99.1259755539,Coyoacán,Habitacional
19.3215612762,-99.1144251359,Coyoacán,Habitacional
19.3106346899,-99.1071957601,Coyoacán,Equipamiento
19.3048602289,-99.1770042045,Coyoacán,Habitacional
19.3155698883,-99.1235789989,Coyoacán,Habitacional
19.313233246,-99.1113302056,Coyoacán,Espacios Abiertos
19.3086650973,-99.1888842953,Coyoacán,Habitacional Unifamiliar
19.3354168231,-99.1265658053,Coyoacán,Habitacional
19.306569342,-99.109526417,Coyoacán,Habitacional
19.3344020605,-99.1175415933,Coyoacán,Habitacional con Comercio en Planta Baja
19.3137635743,-99.1227809583,Coyoacán,Habitacional
19.3120184729,-99.1209126786,Coyoacán,Habitacional
19.3330126706,-99.1597853022,Coyoacán,Habitacional con Comercio en Planta Baja
19.3159050841,-99.1533311621,Coyoacán,Habitacional con Comercio en Planta Baja
19.3283983412,-99.1572510572,Coyoacán,Habitacional con Comercio en Planta Baja
19.317017755,-99.1425546609,Coyoacán,Habitacional
19.3053356959,-99.1507232882,Coyoacán,Habitacional
19.3183994301,-99.1513667763,Coyoacán,Habitacional con Comercio en Planta Baja
19.3293240151,-99.1163233607,Coyoacán,Sin ZonificaciÃ?Â³n
19.3310399591,-99.1172364845,Coyoacán,Sin ZonificaciÃ?Â³n
19.3216853041,-99.1485453519,Coyoacán,Habitacional con Comercio en Planta Baja
19.3156231282,-99.1473881448,Coyoacán,Habitacional con Comercio en Planta Baja
19.3203846232,-99.1372660447,Coyoacán,Habitacional
19.3236018268,-99.1704558018,Coyoacán,Habitacional con Comercio en Planta Baja
19.3343783455,-99.1687897241,Coyoacán,Habitacional con Comercio en Planta Baja
19.3433610293,-99.1778254656,Coyoacán,Habitacion Unifamiliar
19.335153378,-99.1717791076,Coyoacán,Habitacional con Comercio en Planta Baja
19.3344722117,-99.164952147,Coyoacán,Habitacional con Comercio en Planta Baja
19.3344199886,-99.1295087495,Coyoacán,Habitacional
19.3267661424,-99.1719155606,Coyoacán,Habitacional con Comercio en Planta Baja
19.3314719167,-99.1629654866,Coyoacán,Centro de Barrio
19.3393533507,-99.1185855133,Coyoacán,Habitacional con Comercio en Planta Baja
19.3343327834,-99.1729182859,Coyoacán,Habitacional con Comercio en Planta Baja
19.3213862888,-99.1498970013,Coyoacán,Habitacional con Comercio en Planta Baja
19.3136550847,-99.1630850519,Coyoacán,Habitacional con Comercio en Planta Baja
19.3890505213,-99.1763779301,Benito Juárez,Centro de Barrio
19.3176242884,-99.1460679695,Coyoacán,Habitacional con Comercio en Planta Baja
19.3191033416,-99.1080897999,Coyoacán,Habitacional con Comercio en Planta Baja
19.3059028261,-99.1408638012,Coyoacán,Habitacional con Comercio en Planta Baja
19.3106923996,-99.1562049447,Coyoacán,Habitacional con Comercio en Planta Baja
19.3279956872,-99.1110739424,Coyoacán,Habitacional
19.3016526684,-99.1605016097,Coyoacán,Habitacional
19.3108507512,-99.1264471457,Coyoacán,Habitacional
19.3296251439,-99.1636661875,Coyoacán,Habitacional con Comercio en Planta Baja
19.3541875647,-99.1240250054,Coyoacán,Habitacional
19.3139413384,-99.1323081228,Coyoacán,Habitacional
19.3293926238,-99.1488781025,Coyoacán,Habitacional
19.325496743,-99.1355099031,Coyoacán,Habitacional
19.3155070324,-99.1258877416,Coyoacán,Habitacional
19.3306846367,-99.1333266656,Coyoacán,Habitacional
19.3464532816,-99.1492972762,Coyoacán,Habitacional
19.3068815071,-99.1926467374,Coyoacán,Habitacional Unifamiliar
19.3406798619,-99.1424393656,Coyoacán,Habitacional
19.3266196199,-99.1294542286,Coyoacán,Habitacional
19.3231782331,-99.1320232554,Coyoacán,Habitacional
19.3057359589,-99.1626322364,Coyoacán,Habitacional
19.3349836372,-99.1792706154,Coyoacán,Habitacional
19.334428847,-99.1288319107,Coyoacán,Habitacional
19.330904396,-99.1309446303,Coyoacán,Habitacional
19.3378043411,-99.1627430869,Coyoacán,Habitacional Unifamiliar  y/o Plurifamiliar
19.3366025819,-99.1391622479,Coyoacán,Habitacional
